created,value,europeana_id,upvotes,downvotes,recommendation
13.02.2026,small house,KYD1784,13,0,accept
31.03.2026,smoke from the chimney,KYD1784,4,0,accept
27.03.2026,Yarmolenko Panas Mykolaiovych,KYD1785,9,0,accept
27.03.2026,Neclaces,KYD1785,9,0,accept
13.02.2026,white blouse with red floral embroidery,KYD1785,15,0,accept
13.02.2026,olha and mykola doroskop,KYD1785,7,0,accept
13.02.2026,mykola doroskop,KYD1785,7,0,accept
13.02.2026,woman,KYD1785,14,0,accept
13.02.2026,potted plant with white flowers,KYD1785,14,0,accept
13.02.2026,tie,KYD1785,11,0,accept
13.02.2026,dark head covering,KYD1785,12,0,accept
13.02.2026,sliced watermelon,KYD1785,11,0,accept
13.02.2026,dark suit,KYD1785,11,0,accept
13.02.2026,painted portrait,KYD1785,9,0,accept
27.03.2026,A couple,KYD1785,10,0,accept
27.03.2026,Tree,KYD1785,10,0,accept
27.03.2026,Golden earings,KYD1785,10,0,accept
13.02.2026,bouquet of roses,KYD1785,13,0,accept
13.02.2026,bowl of apples,KYD1785,13,0,accept
13.02.2026,man,KYD1785,14,0,accept
31.03.2026,pale green background,KYD1785,4,0,accept
31.03.2026,plate,KYD1785,4,0,accept
31.03.2026,birch tree,KYD1785,4,0,accept
31.03.2026,green tablecloth,KYD1785,4,0,accept
13.02.2026,bunch of grapes,KYD1785,12,0,accept
27.03.2026,White shirt,KYD1785,8,0,accept
13.02.2026,portrait of olha and mykola doroskop,KYD1785,8,0,accept
13.02.2026,seated at a table,KYD1785,9,0,accept
27.03.2026,Yarmolenko Panas Mykolaiovych,KYD1786,10,0,accept
27.03.2026,pond,KYD1786,11,0,accept
27.03.2026,Red shirt,KYD1786,10,0,accept
27.03.2026,tree,KYD1786,10,0,accept
31.03.2026,distant wood,KYD1786,4,0,accept
31.03.2026,feet,KYD1786,4,0,accept
31.03.2026,legs,KYD1786,4,0,accept
13.02.2026,signs of age,KYD1786,8,0,accept
13.02.2026,white swan,KYD1786,7,3,accept
13.02.2026,straw hat,KYD1786,10,0,accept
13.02.2026,damage,KYD1786,8,0,accept
13.02.2026,painting,KYD1786,13,0,accept
27.03.2026,Flowers,KYD1786,6,0,accept
27.03.2026,White waterfowl,KYD1786,9,0,accept
27.03.2026,flowers,KYD1786,11,0,accept
13.02.2026,a boy with a pipe,KYD1786,10,1,accept
13.02.2026,flute,KYD1786,11,0,accept
31.03.2026,hands,KYD1786,4,0,accept
13.02.2026,red dress,KYD1786,2,7,reject
27.03.2026,red and blue cloth,KYD1786,8,1,accept
31.03.2026,brown hair,KYD1786,4,0,accept
27.03.2026,Dark trousers,KYD1786,7,0,accept
31.03.2026,distant hills,KYD1786,4,0,accept
31.03.2026,fingers,KYD1786,4,0,accept
31.03.2026,green grass,KYD1786,4,0,accept
13.02.2026,woman,KYD1786,2,9,reject
13.02.2026,boy,KYD1786,16,0,accept
13.02.2026,yaryna,KYD1787,11,0,accept
13.02.2026,black hat,KYD1787,7,1,accept
31.03.2026,embroidered shirt,KYD1787,4,0,accept
31.03.2026,flowers,KYD1787,5,0,accept
13.02.2026,traditional folk attire,KYD1787,14,0,accept
13.02.2026,patterned dress,KYD1787,5,2,accept
27.03.2026,House,KYD1787,9,0,accept
31.03.2026,window,KYD1787,4,0,accept
13.02.2026,painted wooden panel,KYD1787,10,0,accept
31.03.2026,crying woman,KYD1787,4,0,accept
27.03.2026,Group of people,KYD1787,9,0,accept
13.02.2026,tree,KYD1787,11,1,accept
27.03.2026,Blue trousers,KYD1787,8,0,accept
13.02.2026,sword,KYD1787,6,3,accept
13.02.2026,visible wood grain,KYD1787,6,0,accept
31.03.2026,Thatched roof,KYD1787,4,0,accept
13.02.2026,horse,KYD1787,13,0,accept
27.03.2026,Black boots,KYD1787,8,0,accept
13.02.2026,woman,KYD1787,13,0,accept
27.03.2026,Red apron,KYD1787,8,0,accept
13.02.2026,black head covering,KYD1787,9,0,accept
27.03.2026,Horserider,KYD1787,10,0,accept
31.03.2026,Wicker fence,KYD1787,4,0,accept
13.02.2026,man,KYD1787,14,0,accept
27.03.2026,Soldier,KYD1787,11,0,accept
13.02.2026,red uniform,KYD1787,10,0,accept
27.03.2026,Embroidery,KYD1787,8,0,accept
13.02.2026,some damage,KYD1787,5,1,accept
31.03.2026,moustache,KYD1787,4,0,accept
27.03.2026,Church,KYD1787,10,0,accept
13.02.2026,houses,KYD1788,14,0,accept
13.02.2026,kozak,KYD1788,13,0,accept
13.02.2026,white dress,KYD1788,8,0,accept
13.02.2026,tall hat,KYD1788,10,1,accept
27.03.2026,Well,KYD1788,8,0,accept
31.03.2026,dirt roads,KYD1788,4,0,accept
13.02.2026,woman,KYD1788,11,0,accept
13.02.2026,birds,KYD1788,9,0,accept
05.04.2026,Visible damage,KYD1788,0,0,unknown
13.02.2026,horse,KYD1788,13,0,accept
13.02.2026,visible damage,KYD1788,10,0,accept
13.02.2026,rural village scene,KYD1788,13,0,accept
31.03.2026,flowers,KYD1788,4,0,accept
27.03.2026,Village road,KYD1788,8,0,accept
31.03.2026,well crane,KYD1788,4,0,accept
31.03.2026,stork,KYD1788,4,0,accept
13.02.2026,dark coat,KYD1788,8,0,accept
31.03.2026,thatched houses,KYD1788,4,0,accept
31.03.2026,distant wood,KYD1788,4,0,accept
13.02.2026,man,KYD1788,13,0,accept
13.02.2026,painting,KYD1788,8,0,accept
13.02.2026,red shawl,KYD1788,2,5,reject
13.02.2026,trees,KYD1788,12,0,accept
13.02.2026,kozak with a girl,KYD1788,11,0,accept
31.03.2026,boats,KYD1788,4,0,accept
13.02.2026,church,KYD1788,12,0,accept
31.03.2026,two other figures,KYD1788,4,0,accept
27.03.2026,Red skirt,KYD1788,7,0,accept
27.03.2026,White shirt with embroidery,KYD1788,7,0,accept
13.02.2026,river,KYD1788,14,0,accept
27.03.2026,Sky with clouds,KYD1788,8,0,accept
27.03.2026,White storks,KYD1788,8,0,accept
13.02.2026,several people,KYD1788,11,0,accept
13.02.2026,girl,KYD1788,13,0,accept
13.02.2026,young boy,KYD1789,11,1,accept
01.04.2026,thatched roof,KYD1789,2,0,accept
13.02.2026,white blouse with red embroidery,KYD1789,10,1,accept
19.03.2026,Mother,KYD1789,11,0,accept
01.04.2026,wicker fence,KYD1789,2,0,accept
13.02.2026,floral wreath,KYD1789,10,1,accept
13.02.2026,young girl,KYD1789,12,0,accept
13.02.2026,tree stump,KYD1789,9,2,accept
13.02.2026,red skirt,KYD1789,6,3,accept
13.02.2026,light-colored shirt,KYD1789,6,4,accept
13.02.2026,large pumpkin,KYD1789,6,4,accept
13.02.2026,blue headscarf,KYD1789,7,1,accept
13.02.2026,rural setting,KYD1789,12,0,accept
13.02.2026,woman,KYD1789,11,0,accept
13.02.2026,garden,KYD1789,12,0,accept
13.02.2026,trousers,KYD1789,5,4,accept
27.03.2026,roof,KYD1789,7,0,accept
13.02.2026,dressing a circlet of flowers,KYD1789,6,2,accept
27.03.2026,crack,KYD1789,7,0,accept
01.04.2026,Black background,KYD1790,7,1,accept
02.04.2026,Poppy,KYD1790,3,0,accept
02.04.2026,flowers,KYD1790,6,0,accept
13.02.2026,visible wear and tear,KYD1790,2,8,reject
02.04.2026,Chamomile,KYD1790,3,0,accept
13.02.2026,embroidered floral arrangement,KYD1790,16,0,accept
27.03.2026,lilac,KYD1790,14,0,accept
13.02.2026,basket with flowers,KYD1790,8,3,accept
13.02.2026,vase,KYD1790,15,0,accept
13.02.2026,floral crown,KYD1791,10,1,accept
13.02.2026,wear,KYD1791,6,2,accept
13.02.2026,white embroidered blouse,KYD1791,10,1,accept
01.04.2026,red and blue ribbons,KYD1791,3,0,accept
01.04.2026,dark background,KYD1791,3,0,accept
13.02.2026,portrait of a girl,KYD1791,11,0,accept
13.02.2026,portrait,KYD1791,11,0,accept
05.04.2026,Traditional clothes,KYD1791,2,0,accept
13.02.2026,red beaded necklaces,KYD1791,10,1,accept
13.02.2026,painting on canvas,KYD1791,11,0,accept
13.02.2026,a girl,KYD1791,10,0,accept
13.02.2026,signs of age,KYD1791,0,0,unknown
13.02.2026,red and blue striped veil,KYD1791,3,6,reject
13.02.2026,woman,KYD1791,9,0,accept
13.02.2026,girl,KYD1791,10,0,accept
13.02.2026,dark coat,KYD1792,7,2,accept
01.04.2026,blue background,KYD1792,2,0,accept
13.02.2026,red roses,KYD1792,8,1,accept
13.02.2026,white blossoms,KYD1792,7,2,accept
13.02.2026,decorative wreath,KYD1792,8,2,accept
13.02.2026,red tie,KYD1792,8,2,accept
13.02.2026,portrait of taras shevchenko,KYD1792,10,0,accept
13.02.2026,green leaves,KYD1792,8,1,accept
27.03.2026,1814-1861,KYD1792,6,0,accept
13.02.2026,bald man,KYD1792,7,2,accept
27.03.2026,Moustache,KYD1792,7,0,accept
13.02.2026,child,KYD1792,6,2,accept
13.02.2026,wear,KYD1792,3,5,reject
13.02.2026,bundles of grain,KYD1792,8,2,accept
13.02.2026,taras shevchenko,KYD1792,10,0,accept
13.02.2026,oval frame,KYD1792,9,0,accept
13.02.2026,traditional clothing,KYD1792,10,0,accept
13.02.2026,flowers,KYD1792,10,0,accept
01.04.2026,wicker fence,KYD1792,2,0,accept
01.04.2026,grey mustache,KYD1792,2,0,accept
13.02.2026,signs of age,KYD1792,3,4,reject
13.02.2026,painted portrait,KYD1792,10,0,accept
13.02.2026,two women,KYD1792,4,3,accept
13.02.2026,bucket,KYD1793,7,2,accept
13.02.2026,traditional folk attire,KYD1793,9,1,accept
13.02.2026,man,KYD1793,10,0,accept
13.02.2026,near the well,KYD1793,7,2,accept
05.04.2026,Wreath with ribbons,KYD1793,2,0,accept
13.02.2026,white shirt,KYD1793,7,2,accept
13.02.2026,red embroidery,KYD1793,6,3,accept
13.02.2026,red boots,KYD1793,7,2,accept
13.02.2026,small object,KYD1793,2,6,reject
13.02.2026,painted scene,KYD1793,10,0,accept
13.02.2026,young girl,KYD1793,10,0,accept
13.02.2026,rural landscape,KYD1793,10,0,accept
01.04.2026,wooden well,KYD1793,3,0,accept
01.04.2026,red green blue and yellow ribbons,KYD1793,3,0,accept
13.02.2026,red skirt,KYD1793,4,5,reject
01.04.2026,distant thatched house,KYD1793,3,0,accept
13.02.2026,visible signs of age and wear,KYD1793,3,5,reject
13.02.2026,blue bodice,KYD1793,2,5,reject
13.02.2026,white apron,KYD1793,7,2,accept
01.04.2026,flowers,KYD1793,3,0,accept
13.02.2026,red neckerchief,KYD1793,2,6,reject
27.03.2026,Willow,KYD1793,5,0,accept
01.04.2026,distant wood,KYD1794,4,0,accept
13.02.2026,near the river,KYD1794,11,0,accept
01.04.2026,river,KYD1794,4,0,accept
13.02.2026,woman,KYD1794,9,0,accept
13.02.2026,metal bucket,KYD1794,9,1,accept
13.02.2026,wooden well,KYD1794,10,1,accept
13.02.2026,wear,KYD1794,7,1,accept
13.02.2026,wooden fence,KYD1794,8,1,accept
01.04.2026,flowers,KYD1794,4,0,accept
13.02.2026,painting,KYD1794,11,0,accept
01.04.2026,embroidered shirt,KYD1794,4,0,accept
01.04.2026,swans,KYD1794,4,0,accept
13.02.2026,traditional folk attire,KYD1794,10,0,accept
05.04.2026,Well,KYD1794,1,0,accept
01.04.2026,window,KYD1794,5,0,accept
01.04.2026,distant houses,KYD1794,4,0,accept
01.04.2026,birch tree,KYD1794,5,0,accept
01.04.2026,thatched house,KYD1794,4,0,accept
13.02.2026,visible cracks,KYD1794,6,2,accept
13.02.2026,three people,KYD1795,3,5,reject
01.04.2026,brown horse,KYD1795,4,0,accept
13.02.2026,wooden cart,KYD1795,2,5,reject
01.04.2026,wooden well,KYD1795,5,0,accept
13.02.2026,man on a white horse,KYD1795,12,0,accept
13.02.2026,cow,KYD1795,9,1,accept
13.02.2026,rural scene,KYD1795,9,0,accept
13.02.2026,painting,KYD1795,12,0,accept
01.04.2026,evening sky,KYD1795,4,0,accept
13.02.2026,near the river,KYD1795,5,3,accept
01.04.2026,distant wood,KYD1795,4,0,accept
01.04.2026,puddles,KYD1795,5,0,accept
13.02.2026,white horse,KYD1795,11,1,accept
01.04.2026,distant thatched house,KYD1795,4,0,accept
05.04.2026,Dirty path,KYD1795,2,0,accept
13.02.2026,traditional folk clothing,KYD1795,13,0,accept
13.02.2026,calf,KYD1795,3,4,reject
13.02.2026,trees,KYD1796,8,2,accept
13.02.2026,village landscape with a girl,KYD1796,11,0,accept
13.02.2026,canvas,KYD1796,10,0,accept
13.02.2026,dirt path,KYD1796,7,2,accept
13.02.2026,woman,KYD1796,6,3,accept
13.02.2026,blossoms,KYD1796,8,2,accept
05.04.2026,Blooming bushes,KYD1796,2,0,accept
13.02.2026,painting,KYD1796,10,0,accept
13.02.2026,stream,KYD1796,8,2,accept
13.02.2026,wooden fence,KYD1796,9,1,accept
13.02.2026,thatched roofs,KYD1796,8,2,accept
13.02.2026,girl,KYD1796,10,1,accept
13.02.2026,houses,KYD1796,10,0,accept
01.04.2026,wicker fence,KYD1796,3,0,accept
01.04.2026,distant wood,KYD1796,3,0,accept
01.04.2026,blue sky,KYD1796,3,0,accept
13.02.2026,traditional attire,KYD1796,11,0,accept
13.02.2026,canvas,KYD1797,10,0,accept
13.02.2026,reeds,KYD1797,5,3,accept
13.02.2026,dusk,KYD1797,8,2,accept
13.02.2026,painting,KYD1797,11,0,accept
13.02.2026,natural landscape,KYD1797,12,0,accept
13.02.2026,trees,KYD1797,9,2,accept
13.02.2026,swans,KYD1797,10,1,accept
13.02.2026,water,KYD1797,12,0,accept
27.03.2026,Pink sky,KYD1797,8,0,accept
13.02.2026,birds,KYD1797,9,2,accept
13.02.2026,lake with swans,KYD1797,11,0,accept
27.03.2026,Evening,KYD1797,8,0,accept
13.02.2026,bushes,KYD1797,9,2,accept
13.02.2026,man,KYD1798,12,0,accept
13.02.2026,natural landscape,KYD1798,12,0,accept
13.02.2026,red coat,KYD1798,10,1,accept
13.02.2026,painting,KYD1798,12,0,accept
13.02.2026,horse,KYD1798,11,0,accept
01.04.2026,blue sky,KYD1798,3,0,accept
13.02.2026,blue pants,KYD1798,10,1,accept
05.04.2026,Flowers,KYD1798,2,0,accept
01.04.2026,thistle,KYD1798,3,0,accept
13.02.2026,oj na hori ohon horyt,KYD1798,8,1,accept
13.02.2026,black bird,KYD1798,8,1,accept
13.02.2026,rock,KYD1798,7,2,accept
13.02.2026,bird,KYD1798,9,1,accept
13.02.2026,blue and red saddle blanket,KYD1798,5,3,accept
13.02.2026,saddled,KYD1798,8,2,accept
13.02.2026,black horse,KYD1798,7,3,accept
13.02.2026,visible signs of age and wear,KYD1798,8,1,accept
01.04.2026,sword,KYD1798,3,0,accept
01.04.2026,white shirt,KYD1799,4,0,accept
13.02.2026,painted portrait,KYD1799,12,0,accept
01.04.2026,green vest,KYD1799,4,0,accept
13.02.2026,taras shevchenko,KYD1799,11,0,accept
01.04.2026,black fur collar,KYD1799,4,0,accept
13.02.2026,man,KYD1799,8,1,accept
27.03.2026,Lightly cracked paint,KYD1799,6,0,accept
13.02.2026,green shirt,KYD1799,6,3,accept
01.04.2026,pale blue background,KYD1799,5,0,accept
01.04.2026,moustache,KYD1799,5,0,accept
13.02.2026,black fur hat,KYD1799,6,3,accept
13.02.2026,signs of age,KYD1799,2,5,reject
13.02.2026,dark coat,KYD1799,5,3,accept
13.02.2026,portrait of taras shevchenko,KYD1799,11,0,accept
13.02.2026,wear,KYD1799,2,5,reject
05.04.2026,Quote,KYD1800,2,0,accept
01.04.2026,Embroidered shirt,KYD1800,5,0,accept
13.02.2026,"colorful, geometric embroidered tie",KYD1800,3,7,reject
13.02.2026,man with a mustache,KYD1800,9,1,accept
13.02.2026,"tall, dark, fur-lined hat",KYD1800,9,1,accept
13.02.2026,portrait of taras shevchenko,KYD1800,12,0,accept
13.02.2026,taras shevchenko,KYD1800,13,0,accept
13.02.2026,signs of age and wear,KYD1800,8,1,accept
01.04.2026,pale blue background,KYD1800,4,1,accept
13.02.2026,"dark, textured coat",KYD1800,10,1,accept
13.02.2026,painted portrait,KYD1800,11,0,accept
13.02.2026,logo,KYD1800,4,5,reject
01.04.2026,silver mustache,KYD1801,4,0,accept
01.04.2026,silver eyebrows,KYD1801,4,0,accept
13.02.2026,red and blue patterned neckerchief,KYD1801,2,7,reject
13.02.2026,taras shevchenko,KYD1801,11,0,accept
13.02.2026,portrait of taras shevchenko,KYD1801,11,0,accept
13.02.2026,damage,KYD1801,6,2,accept
01.04.2026,blue and yellow blurred background,KYD1801,4,0,accept
27.03.2026,Moustache,KYD1801,7,0,accept
01.04.2026,embroidered shirt,KYD1801,4,0,accept
13.02.2026,"high, dark, fur-lined hat",KYD1801,8,2,accept
13.02.2026,visible cracks,KYD1801,8,2,accept
13.02.2026,painted portrait,KYD1801,11,0,accept
05.04.2026,White frame,KYD1801,2,0,accept
13.02.2026,man,KYD1801,9,2,accept
13.02.2026,"dark, fur-trimmed coat",KYD1801,9,2,accept
13.02.2026,trees,KYD1802,7,2,accept
13.02.2026,woman with a child,KYD1802,8,1,accept
13.02.2026,figure lying on the ground,KYD1802,7,2,accept
13.02.2026,man with a musical instrument,KYD1802,7,2,accept
13.02.2026,white dress,KYD1802,6,2,accept
13.02.2026,visible paint wear,KYD1802,5,3,accept
13.02.2026,eight artworks for kobzar,KYD1802,9,0,accept
13.02.2026,woman in a white dress,KYD1802,10,0,accept
13.02.2026,cracks,KYD1802,8,2,accept
13.02.2026,windmill,KYD1802,0,0,unknown
13.02.2026,houses,KYD1802,6,2,accept
13.02.2026,folk tale,KYD1802,8,1,accept
13.02.2026,scenes from a folk tale,KYD1802,8,1,accept
01.04.2026,8 episodes,KYD1802,3,0,accept
13.02.2026,couple,KYD1802,6,2,accept
13.02.2026,musical instrument,KYD1802,7,1,accept
01.04.2026,dark green grass,KYD1803,3,0,accept
13.02.2026,kozak mamaj,KYD1803,11,0,accept
01.04.2026,dark mustache,KYD1803,3,0,accept
01.04.2026,dark blue sky with clouds,KYD1803,3,0,accept
13.02.2026,bottle with a glass,KYD1803,8,1,accept
27.03.2026,pistols,KYD1803,6,0,accept
13.02.2026,bow,KYD1803,5,3,accept
13.02.2026,pair of boots,KYD1803,7,2,accept
13.02.2026,horse with a red saddle,KYD1803,8,1,accept
01.04.2026,bag with arrows,KYD1803,3,0,accept
13.02.2026,lute,KYD1803,7,2,accept
13.02.2026,man with a bald head and a long dark beard,KYD1803,2,6,reject
13.02.2026,brown jacket,KYD1803,8,1,accept
13.02.2026,red hat,KYD1803,8,1,accept
13.02.2026,two swords,KYD1803,2,8,reject
13.02.2026,tree,KYD1803,9,1,accept
13.02.2026,kozak,KYD1803,10,0,accept
13.02.2026,pipe,KYD1803,9,1,accept
13.02.2026,painting,KYD1803,10,0,accept
05.04.2026,Bottle,KYD1803,2,0,accept
13.02.2026,blue robe,KYD1803,2,6,reject
01.04.2026,earring ring,KYD1804,4,0,accept
13.02.2026,blue pants,KYD1804,8,3,accept
13.02.2026,sword,KYD1804,8,2,accept
13.02.2026,painting,KYD1804,10,0,accept
13.02.2026,red vest,KYD1804,8,3,accept
13.02.2026,man with a mustache,KYD1804,8,3,accept
13.02.2026,lute,KYD1804,8,2,accept
01.04.2026,sky with clouds,KYD1804,4,0,accept
01.04.2026,bow and arrows,KYD1804,4,0,accept
01.04.2026,drinking glass,KYD1804,4,0,accept
01.04.2026,red boots,KYD1804,4,0,accept
01.04.2026,text inscription in Ukrainian,KYD1804,4,0,accept
13.02.2026,horse,KYD1804,9,2,accept
13.02.2026,bottle,KYD1804,9,2,accept
13.02.2026,kozak,KYD1804,11,0,accept
13.02.2026,kozak mamaj,KYD1804,11,0,accept
01.04.2026,tree,KYD1804,4,0,accept
05.04.2026,Steppe,KYD1804,2,0,accept
01.04.2026,green grass,KYD1804,4,0,accept
13.02.2026,dark suit,KYD1805,6,3,accept
13.02.2026,blue uniforms,KYD1805,6,3,accept
13.02.2026,soldiers in blue uniforms,KYD1805,9,0,accept
13.02.2026,blue and white striped pole,KYD1805,6,3,accept
13.02.2026,swans,KYD1805,2,6,reject
13.02.2026,signs of age,KYD1805,2,6,reject
13.02.2026,man in dark suit,KYD1805,6,3,accept
13.02.2026,boats,KYD1805,6,3,accept
13.02.2026,detention of shevchenko,KYD1805,9,0,accept
13.02.2026,painted historical scene,KYD1805,9,0,accept
13.02.2026,traditional clothing,KYD1805,7,2,accept
13.02.2026,soldier in green and yellow uniform,KYD1805,4,5,reject
27.03.2026,saber,KYD1805,6,0,accept
13.02.2026,damage,KYD1805,2,6,reject
13.02.2026,white plumes,KYD1805,3,4,reject
01.04.2026,ducks,KYD1805,3,0,accept
01.04.2026,straw hat,KYD1805,3,0,accept
27.03.2026,horse,KYD1805,6,0,accept
13.02.2026,river,KYD1805,0,0,unknown
13.02.2026,green and yellow uniform,KYD1805,3,5,reject
13.02.2026,sign,KYD1805,0,0,unknown
01.04.2026,ferry boat,KYD1805,3,0,accept
13.02.2026,man,KYD1806,11,0,accept
01.04.2026,distant wood,KYD1806,3,0,accept
13.02.2026,brown boots,KYD1806,7,3,accept
13.02.2026,red trim,KYD1806,6,4,accept
13.02.2026,harvesting,KYD1806,2,7,reject
27.03.2026,moustache,KYD1806,7,0,accept
13.02.2026,signs of age,KYD1806,0,0,unknown
27.03.2026,small man,KYD1806,5,0,accept
13.02.2026,kozak,KYD1806,10,0,accept
13.02.2026,green tunic,KYD1806,5,6,reject
13.02.2026,red and green hat,KYD1806,8,3,accept
13.02.2026,wear,KYD1806,7,1,accept
13.02.2026,rifle,KYD1806,8,3,accept
13.02.2026,traditional attire,KYD1806,11,0,accept
13.02.2026,portrait,KYD1806,11,0,accept
01.04.2026,pale blue sky,KYD1806,3,0,accept
13.02.2026,sword,KYD1806,6,4,accept
27.03.2026,Wood,KYD1807,5,0,accept
13.02.2026,man,KYD1807,11,0,accept
13.02.2026,painting,KYD1807,10,0,accept
13.02.2026,red umbrella,KYD1807,9,1,accept
13.02.2026,flowers,KYD1807,9,1,accept
05.04.2026,Water lilies,KYD1807,1,0,accept
27.03.2026,Copuple,KYD1807,6,0,accept
13.02.2026,two in the boat,KYD1807,10,0,accept
13.02.2026,green dress,KYD1807,8,1,accept
13.02.2026,rowing,KYD1807,8,1,accept
13.02.2026,brown coat,KYD1807,8,1,accept
13.02.2026,visible damage,KYD1807,6,2,accept
13.02.2026,boat,KYD1807,11,0,accept
13.02.2026,woman,KYD1807,10,0,accept
27.03.2026,River,KYD1807,7,0,accept
05.04.2026,Flower bouquet,KYD1807,1,0,accept
01.04.2026,poplar tree,KYD1808,3,0,accept
01.04.2026,birch tree,KYD1808,3,0,accept
01.04.2026,grey fur hat,KYD1808,3,0,accept
13.02.2026,painting,KYD1808,11,0,accept
13.02.2026,kozak on the river,KYD1808,11,0,accept
01.04.2026,blue trousers,KYD1808,3,0,accept
13.02.2026,kozak,KYD1808,10,0,accept
13.02.2026,path,KYD1808,8,2,accept
13.02.2026,house,KYD1808,8,2,accept
13.02.2026,trees,KYD1808,8,2,accept
13.02.2026,visible cracks,KYD1808,6,3,accept
13.02.2026,thatched roof,KYD1808,7,3,accept
13.02.2026,wear,KYD1808,3,6,reject
13.02.2026,dock,KYD1808,7,2,accept
13.02.2026,flowering plants,KYD1808,11,0,accept
13.02.2026,traditional attire,KYD1808,11,0,accept
01.04.2026,pale blue sky,KYD1808,3,0,accept
01.04.2026,embroidered shirt,KYD1808,3,0,accept
27.03.2026,hills,KYD1808,6,0,accept
27.03.2026,water plants,KYD1808,6,0,accept
13.02.2026,woman,KYD1808,4,7,reject
13.02.2026,wear on the wood,KYD1809,3,5,reject
13.02.2026,wooden fence,KYD1809,7,1,accept
13.02.2026,visible cracks,KYD1809,7,1,accept
13.02.2026,person lying down,KYD1809,7,1,accept
13.02.2026,trees,KYD1809,7,1,accept
13.02.2026,woman,KYD1809,6,1,accept
01.04.2026,thatched roof,KYD1809,3,0,accept
01.04.2026,river,KYD1809,3,0,accept
13.02.2026,painted wooden panel,KYD1809,5,2,accept
01.04.2026,dark blue sky,KYD1809,3,0,accept
13.02.2026,logo,KYD1809,3,5,reject
13.02.2026,white blouse,KYD1809,6,3,accept
13.02.2026,two figures,KYD1809,2,5,reject
13.02.2026,stick,KYD1809,5,3,accept
13.02.2026,red skirt,KYD1809,8,1,accept
13.02.2026,person kneeling,KYD1809,7,1,accept
13.02.2026,brown roof,KYD1809,7,1,accept
13.02.2026,small boat,KYD1809,8,1,accept
13.02.2026,nighttime scene by a river,KYD1809,9,0,accept
13.02.2026,house,KYD1809,7,1,accept
13.02.2026,girls joking,KYD1809,8,1,accept
13.02.2026,girls,KYD1809,9,1,accept
13.02.2026,red hat,KYD1810,2,6,reject
13.02.2026,brown boots,KYD1810,7,3,accept
27.03.2026,horn,KYD1810,6,1,accept
13.02.2026,long staff,KYD1810,2,6,reject
13.02.2026,red cloak,KYD1810,8,2,accept
13.02.2026,pouch,KYD1810,5,3,accept
13.02.2026,white shirt,KYD1810,8,2,accept
13.02.2026,rifle,KYD1810,8,2,accept
13.02.2026,man,KYD1810,11,0,accept
13.02.2026,painting,KYD1810,11,0,accept
13.02.2026,kozak,KYD1810,10,0,accept
01.04.2026,"scimitar
blue sky",KYD1810,3,0,accept
13.02.2026,blue trousers,KYD1810,8,2,accept
13.02.2026,traditional attire,KYD1810,11,0,accept
01.04.2026,spear,KYD1810,3,0,accept
01.04.2026,pistole,KYD1810,3,0,accept
01.04.2026,powder magazine,KYD1810,3,0,accept
13.02.2026,portrait of taras shevchenko,KYD1811,11,0,accept
01.04.2026,grey blurred background,KYD1811,2,0,accept
27.03.2026,1939,KYD1811,5,0,accept
13.02.2026,visible cracks,KYD1811,7,4,accept
13.02.2026,white ribbon,KYD1811,3,5,reject
13.02.2026,taras shevchenko,KYD1811,11,0,accept
01.04.2026,grey mustache,KYD1811,2,0,accept
13.02.2026,painted portrait,KYD1811,11,0,accept
13.02.2026,wear,KYD1811,0,0,unknown
13.02.2026,dark coat,KYD1811,8,3,accept
01.04.2026,red ribbon tie,KYD1811,2,0,accept
13.02.2026,green laurel wreath,KYD1811,6,4,accept
13.02.2026,balding man with a mustache,KYD1811,10,1,accept
13.02.2026,red vest,KYD1811,2,8,reject
13.02.2026,white shirt,KYD1811,7,4,accept
13.02.2026,visible signs of wear and tear,KYD1812,3,6,reject
13.02.2026,floral border,KYD1812,13,0,accept
13.02.2026,painted portrait,KYD1812,14,0,accept
13.02.2026,man with a mustache,KYD1812,10,1,accept
01.04.2026,white shirt,KYD1812,5,0,accept
01.04.2026,blue frame with flowers,KYD1812,6,0,accept
01.04.2026,green background,KYD1812,6,0,accept
13.02.2026,taras shevchenko,KYD1812,14,0,accept
13.02.2026,dark coat,KYD1812,10,2,accept
13.02.2026,portrait of taras shevchenko,KYD1812,12,0,accept
13.02.2026,blue tie,KYD1812,10,2,accept
01.04.2026,mustache,KYD1813,5,0,accept
13.02.2026,man with a mustache and blue eyes,KYD1813,9,1,accept
13.02.2026,some wear,KYD1813,4,5,reject
01.04.2026,green background,KYD1813,5,0,accept
13.02.2026,painted portrait,KYD1813,12,0,accept
13.02.2026,black jacket,KYD1813,9,2,accept
13.02.2026,portrait of i.franko,KYD1813,13,0,accept
13.02.2026,visible texture,KYD1813,5,4,accept
13.02.2026,floral border,KYD1813,10,1,accept
13.02.2026,i.franko,KYD1813,12,0,accept
13.02.2026,patterned shirt,KYD1813,8,1,accept
13.02.2026,oval-shaped,KYD1814,10,0,accept
01.04.2026,gray background,KYD1814,3,0,accept
01.04.2026,embroidered collar,KYD1814,3,0,accept
13.02.2026,signs of age and wear,KYD1814,4,5,reject
13.02.2026,visible cracks,KYD1814,0,0,unknown
13.02.2026,white shirt,KYD1814,6,5,accept
13.02.2026,painted portrait,KYD1814,10,1,accept
